Dino Number,Shield,Strength,Health,Attack,Speed,Brain
8938,48,55,48,62,54,44
8939,53,62,51,45,48,57
8940,61,47,47,57,49,66
8941,45,59,59,57,51,58
8942,62,45,48,60,55,40
8943,60,64,56,55,46,59
8944,48,66,48,63,44,47
8945,56,64,69,61,60,61
8946,63,53,50,63,46,44
8947,59,52,61,58,54,57
8948,56,50,47,57,62,42
8949,53,55,57,55,47,61
8950,54,63,72,64,60,53
8951,58,53,49,53,63,42
8952,56,54,58,52,63,61
8953,58,65,58,61,48,55
8954,49,49,52,52,50,57
8955,55,61,65,64,55,59
8956,50,64,49,58,52,43
8957,59,65,49,62,52,59
8958,57,49,47,63,53,51
8959,59,64,51,58,53,50
8960,53,54,45,62,52,46
8961,54,51,58,53,57,63
8962,53,52,49,62,53,51
8963,61,55,56,63,61,46
8964,63,51,54,62,49,50
8965,59,56,54,55,59,60
8966,50,54,52,66,50,44
8967,58,64,66,61,61,41
8968,54,46,48,59,49,56
8969,59,68,55,65,60,41
8970,52,44,44,65,64,49
8971,62,59,53,57,55,63
8972,50,54,83,61,44,47
8973,60,46,51,63,52,42
8974,53,60,50,57,53,44
8975,61,43,45,59,61,41
8976,55,58,59,67,56,61
8977,55,49,54,56,50,60
8978,51,45,62,68,63,61
8979,72,50,65,59,54,40
8980,62,63,72,59,66,60
8981,53,60,61,63,52,58
8982,52,66,63,58,54,60
8983,43,71,56,74,47,56
8984,51,45,65,53,67,56
8985,71,52,47,65,52,46
8986,57,44,45,70,55,42
8987,45,57,58,65,51,57
8988,50,54,59,67,51,52
8989,58,58,53,53,51,44
8990,50,49,54,64,48,47
8991,63,64,45,62,47,46
8992,62,55,46,62,54,55
8993,69,53,48,50,55,44
8994,58,63,61,70,54,60
8995,55,53,58,58,58,59
8996,62,51,62,61,42,62
8997,57,51,55,67,60,39
8998,67,60,50,65,58,42
8999,53,45,46,58,52,53
9000,63,79,66,68,50,56
9001,52,61,70,60,53,61
9002,56,59,52,47,64,43
9003,53,63,59,59,55,51
9004,54,57,60,65,50,60
9005,71,58,60,61,45,41
9006,55,61,72,56,70,49
9007,53,66,73,58,52,49
9008,74,47,66,68,53,58
9009,55,68,50,67,50,63
9010,58,50,72,63,57,59
9011,57,53,48,53,57,40
9012,59,50,74,69,65,75
9013,58,52,48,63,49,55
9014,50,55,59,53,59,58
9015,61,44,46,66,58,44
9016,56,51,52,56,52,58
9017,56,70,49,60,53,55
9018,68,57,62,62,52,59
9019,54,70,55,48,58,56
9020,56,52,49,66,57,46
9021,53,69,59,70,59,61
9022,58,56,50,57,51,41
9023,54,71,74,55,48,46
9024,46,62,55,60,52,62
9025,57,64,54,62,49,58
9026,59,56,54,57,44,43
9027,56,53,55,58,41,64
9028,57,52,60,58,67,60
9029,57,62,46,54,57,44
9030,46,44,79,65,47,46
9031,54,40,53,56,75,43
9032,54,48,59,64,51,71
9033,57,59,58,61,52,53
9034,53,59,50,66,47,52
9035,46,59,56,74,50,56
9036,57,45,52,62,56,58
9037,54,79,51,58,50,61
9038,49,52,54,53,52,42
9039,51,58,48,56,49,64
9040,48,73,65,70,73,78
9041,57,51,56,52,47,68
9042,51,48,50,52,67,45
9043,58,52,65,60,56,81
9044,47,49,49,55,56,47
9045,48,54,71,68,78,57
9046,61,50,57,71,59,41
9047,60,51,50,56,45,48
9048,58,69,56,61,53,59
9049,51,58,64,68,52,49
9050,65,49,51,64,48,53
9051,64,60,54,56,48,45
9052,54,51,50,50,51,42
9053,55,67,59,49,51,79
9054,49,60,48,53,54,56
9055,65,56,64,54,61,55
9056,43,60,44,67,48,59
9057,61,53,51,53,49,56
9058,55,70,73,48,50,58
9059,65,54,48,65,50,63
9060,59,55,50,57,52,42
9061,55,64,67,64,56,58
9062,54,45,53,46,49,43
9063,55,50,58,72,52,61
9064,61,58,56,59,53,77
9065,46,60,52,60,46,58
9066,56,57,63,59,61,65
9067,51,49,50,70,63,43
9068,64,56,69,58,74,43
9069,52,47,51,58,58,45
9070,64,65,57,52,62,49
9071,55,58,56,71,70,40
9072,63,49,54,51,52,56
9073,51,58,49,55,45,51
9074,51,57,55,51,44,58
9075,50,57,53,47,52,48
9076,54,53,55,52,51,42
9077,65,68,53,57,64,47
9078,54,56,53,48,61,52
9079,49,51,61,66,63,40
9080,56,50,41,61,57,47
9081,61,46,49,64,60,41
9082,50,70,51,62,47,39
9083,43,74,63,53,77,80
9084,59,70,61,63,53,50
9085,56,51,51,56,47,44
9086,59,71,70,73,51,58
9087,59,49,53,64,46,45
9088,46,76,54,67,49,60
9089,62,47,55,64,49,40
9090,54,53,50,53,49,44
9091,55,51,59,53,52,65
9092,56,66,49,52,52,43
9093,56,63,49,60,50,53
9094,53,44,47,60,59,42
9095,62,49,50,67,59,38
9096,61,47,50,62,46,42
9097,54,56,57,49,68,47
9098,56,55,53,57,67,62
9099,61,59,67,62,53,58
9100,47,58,48,54,51,39
9101,55,49,51,63,46,66
9102,66,65,52,53,63,48
9103,46,57,48,57,50,54
9104,74,52,49,55,46,47
9105,50,54,53,65,52,53
9106,54,71,67,66,71,42
9107,72,49,48,49,48,43
9108,59,54,53,52,47,55
9109,69,55,67,52,72,41
9110,54,61,60,63,46,59
9111,63,61,49,57,49,53
9112,68,50,58,56,55,54
9113,77,47,50,61,49,57
9114,56,47,62,62,70,47
9115,45,46,56,65,49,59
9116,53,52,58,56,51,43
9117,56,53,56,54,66,71
9118,52,56,45,58,65,42
9119,54,60,51,66,64,43
9120,62,59,64,53,54,62
9121,54,54,68,67,57,57
9122,48,62,49,59,46,57
9123,59,63,50,61,52,53
9124,57,56,63,66,56,57
9125,59,67,46,58,46,60
9126,56,70,52,69,50,50
9127,46,63,51,57,53,46
9128,67,56,50,62,48,41
9129,74,43,51,65,49,49
9130,53,64,58,59,60,56
9131,77,73,68,53,74,77
9132,59,56,50,54,47,56
9133,54,49,53,63,58,46
9134,56,56,53,56,49,44
9135,58,55,54,56,51,59
9136,71,44,51,62,53,54
9137,57,58,53,61,44,43
9138,51,56,52,59,50,48
9139,59,56,72,65,68,68
9140,61,55,55,50,51,46
9141,60,59,56,58,53,59
9142,66,59,50,55,46,53
9143,61,46,53,66,44,54
9144,58,64,52,57,54,60
9145,42,75,54,58,46,47
9146,55,46,48,67,44,47
9147,55,65,54,61,60,58
9148,62,54,51,52,51,46
9149,48,48,57,59,48,48
9150,53,49,50,63,55,42
9151,48,48,51,70,56,46
9152,57,60,50,60,50,44
9153,61,56,50,67,53,52
9154,54,49,46,63,65,46
9155,60,57,57,54,46,58
9156,58,52,53,64,46,40
9157,57,53,79,55,56,58
9158,58,45,47,55,63,53
9159,55,50,48,68,48,47
9160,54,47,50,59,48,57
9161,55,69,43,63,52,47
9162,58,44,48,56,63,47
9163,55,72,56,61,47,39
9164,70,66,54,51,64,60
9165,57,73,48,52,45,42
9166,53,72,43,65,50,47
9167,49,70,59,72,67,52
9168,56,64,48,51,48,46
9169,48,54,53,58,51,64
9170,51,65,50,57,46,55
9171,51,62,48,62,51,48
9172,59,62,43,58,52,41
9173,71,42,54,53,67,43
9174,65,51,50,62,68,42
9175,61,58,57,75,52,39
9176,53,50,54,59,54,48
9177,55,60,60,66,63,42
9178,61,49,53,55,49,59
9179,56,46,58,53,43,64
9180,57,46,51,58,47,42
9181,57,61,53,67,44,51
9182,61,60,62,58,63,65
9183,54,63,60,63,61,45
9184,59,51,54,59,54,45
9185,60,41,50,49,59,41
9186,55,48,59,55,58,42
9187,61,51,45,51,47,46
9188,60,70,49,62,48,56
9189,55,51,46,63,48,60
9190,50,70,77,51,51,47
9191,56,51,48,55,48,41
9192,63,55,51,57,56,41
9193,54,47,62,60,54,55
9194,57,58,50,58,53,43
9195,49,59,56,53,68,58
9196,56,67,47,56,65,43
9197,44,66,50,54,61,49
9198,57,58,79,52,56,45
9199,61,44,49,53,54,45
9200,56,65,58,63,45,50
9201,53,42,56,66,47,44
9202,56,65,71,75,43,64
9203,60,60,72,55,63,55
9204,60,62,51,57,54,43
9205,53,54,51,59,55,44
9206,50,46,57,48,72,48
9207,55,43,50,73,51,56
9208,52,39,51,69,68,63
9209,54,64,69,61,64,40
9210,53,48,50,63,62,43
9211,48,57,51,68,47,52
9212,59,57,48,61,47,56
9213,53,48,50,41,56,58
9214,50,47,53,49,57,76
9215,47,43,50,61,48,54
9216,52,62,55,57,53,66
9217,51,62,59,61,48,58
9218,61,57,54,60,52,44
9219,58,65,50,61,47,43
9220,70,58,54,60,55,51
9221,57,74,62,71,52,63
9222,65,59,51,46,47,56
9223,50,50,62,70,50,63
9224,54,37,50,49,53,51
9225,55,42,50,65,61,59
9226,59,38,62,58,56,58
9227,59,66,49,51,48,42
9228,53,73,70,44,76,83
9229,52,53,53,59,57,59
9230,66,45,67,63,56,54
9231,57,58,46,55,51,62
9232,51,66,61,60,49,63
9233,53,64,54,61,60,60
9234,49,42,49,71,51,49
9235,67,50,45,63,53,44
9236,49,48,49,55,49,50
9237,53,56,55,61,59,58
9238,64,67,48,54,44,40
9239,55,49,62,56,59,61
9240,52,47,55,67,53,49
9241,53,47,53,47,61,52
9242,51,58,47,56,53,45
9243,58,50,52,53,57,44
9244,56,69,43,52,62,43
9245,59,46,49,42,50,55
9246,56,50,52,56,51,42
9247,75,46,48,64,57,48
9248,62,63,49,56,57,53
9249,55,61,55,58,59,53
9250,63,53,58,59,50,57
9251,58,49,64,59,73,62
9252,64,43,47,55,59,47
9253,58,51,57,56,59,37
9254,54,56,50,59,56,58
9255,53,44,55,51,63,47
9256,53,51,44,66,49,46
9257,50,66,58,62,57,45
9258,58,47,48,60,54,41
9259,52,76,65,56,57,60
9260,64,48,52,62,61,51
9261,65,66,56,65,48,43
9262,58,47,52,60,54,58
9263,63,63,46,69,57,39
9264,53,57,69,65,52,67
9265,53,55,56,50,48,60
9266,54,58,67,63,43,57
9267,52,54,48,71,53,57
9268,54,46,52,64,59,42
9269,58,54,44,52,53,48
9270,52,48,63,54,71,46
9271,60,47,50,68,50,56
9272,59,59,56,61,67,52
9273,52,58,62,66,47,62
9274,54,44,55,67,56,57
9275,67,46,56,68,63,41
9276,59,66,68,68,46,57
9277,59,64,56,59,48,53
9278,53,54,79,50,51,60
9279,81,47,49,62,48,62
9280,55,47,48,62,48,49
9281,56,54,52,73,48,38
9282,55,63,57,69,52,46
9283,52,52,69,76,52,61
9284,71,60,57,61,62,62
9285,48,53,59,62,52,57
9286,53,63,47,56,50,50
9287,58,49,59,62,53,59
9288,64,62,51,56,58,45
9289,57,64,65,65,44,64
9290,55,46,59,68,51,65
9291,70,53,56,71,64,49
9292,57,51,54,58,54,59
9293,52,54,54,64,51,62
9294,62,50,59,52,58,63
9295,71,55,48,54,46,46
9296,65,51,60,76,46,58
9297,61,60,66,64,55,49
9298,66,46,48,54,54,40
9299,57,65,52,59,47,44
9300,55,64,66,76,57,42
9301,50,69,44,74,53,46
9302,63,53,53,46,67,57
9303,62,66,60,56,49,47
9304,53,57,63,58,47,62
9305,50,58,56,58,58,50
9306,57,62,53,58,52,44
9307,56,59,46,59,50,53
9308,50,42,50,56,51,60
9309,65,41,60,62,48,59
9310,69,51,61,68,57,41
9311,51,58,47,60,49,50
9312,58,67,47,68,47,41
9313,61,47,49,62,48,48
9314,51,42,52,58,62,59
9315,44,57,46,62,55,49
9316,56,62,61,62,59,43
9317,52,61,50,55,54,40
9318,49,54,54,63,50,57
9319,55,49,58,58,49,74
9320,55,58,57,64,46,65
9321,57,61,54,65,49,51
9322,58,47,46,57,52,56
9323,54,59,44,54,58,45
9324,57,58,57,74,56,60
9325,54,53,73,64,80,60
9326,57,42,51,55,53,54
9327,57,61,58,49,56,56
9328,54,63,51,59,51,45
9329,54,44,54,57,53,59
9330,54,47,46,57,51,50
9331,63,56,60,54,54,47
9332,60,57,68,72,49,62
9333,63,47,65,53,47,56
9334,65,61,47,47,47,43
9335,53,60,62,69,56,42
9336,64,44,66,62,58,59
9337,76,68,58,46,50,39
9338,53,54,50,54,58,42
9339,57,64,53,59,50,54
9340,74,49,53,65,51,55
9341,54,58,58,60,66,51
9342,40,66,71,62,72,58
9343,50,49,44,63,53,47
9344,54,64,51,62,48,54
9345,58,55,49,58,67,61
9346,61,42,50,66,50,43
9347,62,55,53,50,53,69
9348,67,40,54,63,46,62
9349,53,62,63,52,50,61
9350,53,49,55,60,45,56
9351,63,59,51,70,59,42
9352,61,66,58,66,46,59
9353,60,69,57,56,73,40
9354,54,61,55,54,56,44
9355,62,48,54,59,50,63
9356,51,68,49,70,50,51
9357,59,44,58,58,50,57
9358,56,49,61,66,50,61
9359,52,48,48,62,45,59
9360,58,64,49,46,52,46
9361,47,70,47,70,53,64
9362,70,58,63,44,55,44
9363,56,56,52,54,51,58
9364,56,44,63,59,56,64
9365,69,66,53,51,69,41
9366,57,43,54,61,63,52
9367,53,70,53,67,47,61
9368,56,64,70,57,62,52
9369,61,55,59,52,51,43
9370,67,60,53,65,63,54
9371,62,48,61,58,57,67
9372,51,43,57,50,65,50
9373,53,61,51,66,50,56
9374,81,70,59,66,58,52
9375,59,57,54,58,60,51
9376,59,59,48,67,52,42
9377,59,60,51,60,52,59
9378,48,47,50,56,51,45
9379,61,64,68,53,71,68
9380,54,45,55,61,53,59
9381,58,55,54,61,58,66
9382,54,71,47,69,47,46
9383,63,45,54,56,54,56
9384,56,55,52,59,48,60
9385,57,54,70,61,64,58
9386,64,49,57,52,62,48
9387,57,45,67,67,60,49
9388,54,58,51,58,46,44
9389,54,55,49,60,62,55
9390,56,46,49,54,52,49
9391,51,58,51,69,49,58
9392,53,51,48,66,53,53
9393,68,65,49,61,53,42
9394,53,51,73,62,68,58
9395,58,53,52,56,66,43
9396,57,44,49,59,63,42
9397,55,62,76,47,49,47
9398,55,49,53,57,53,58
9399,57,63,46,63,60,44
9400,52,61,49,54,69,40
9401,50,53,49,53,48,46
9402,54,73,51,59,49,43
9403,61,68,56,58,56,41
9404,53,55,53,75,59,60
9405,60,58,61,61,62,51
9406,64,50,51,64,50,59
9407,54,49,53,54,51,57
9408,50,77,48,68,52,41
9409,50,63,60,63,58,61
9410,42,53,55,60,44,55
9411,53,56,50,66,52,56
9412,57,65,55,55,49,56
9413,47,76,50,43,72,45
9414,68,46,52,54,51,59
9415,57,54,48,60,64,45
9416,77,45,65,66,51,53
9417,58,50,70,70,44,79
9418,51,51,56,54,65,58
9419,51,51,43,52,53,44
9420,61,49,53,56,67,41
9421,76,62,49,61,47,43
9422,60,57,64,68,45,50
9423,62,54,61,57,49,57
9424,51,68,54,59,59,61
9425,54,54,64,61,55,65
9426,73,59,56,53,50,42
9427,52,51,60,59,62,55
9428,58,53,58,69,52,42
9429,52,62,58,59,52,44
9430,50,61,49,57,52,47
9431,62,48,46,67,63,48
9432,53,57,67,59,58,45
9433,50,43,49,47,50,47
9434,53,59,54,66,56,42
9435,71,47,66,72,52,54
9436,57,76,55,65,53,60
9437,73,76,72,55,76,77
9438,61,39,54,50,61,40
9439,53,59,50,51,52,45
9440,54,54,48,52,53,55
9441,51,58,52,60,46,58
9442,66,59,46,53,44,47
9443,56,50,57,67,67,43
9444,54,48,55,62,72,52
9445,53,45,52,67,57,56
9446,59,49,53,46,71,42
9447,57,72,64,66,72,54
9448,53,56,62,50,68,61
9449,60,71,52,48,45,55
9450,59,60,64,64,64,57
9451,55,60,59,64,49,55
9452,48,62,57,55,50,58
9453,61,53,71,71,45,74
9454,50,51,65,66,47,59
9455,56,59,56,52,48,61
9456,55,59,72,55,55,71
9457,60,48,50,71,52,58
9458,54,51,63,69,55,61
9459,57,50,45,62,53,60
9460,47,55,50,48,47,55
9461,54,44,47,63,46,64
9462,68,43,57,60,47,55
9463,46,57,45,59,63,54
9464,63,47,56,64,57,52
9465,63,59,51,57,45,50
9466,51,46,68,59,48,79
9467,63,61,49,56,48,54
9468,75,51,55,44,50,59
9469,62,43,48,68,47,51
9470,59,50,52,70,47,62
9471,54,49,51,57,43,65
9472,59,62,45,57,63,41
9473,55,55,72,53,51,62
9474,62,53,62,65,60,44
9475,57,61,59,62,51,43
9476,59,45,53,61,53,40
9477,58,51,51,51,64,45
9478,56,63,69,70,44,59
9479,53,44,50,58,49,45
9480,57,55,57,64,52,65
9481,50,55,63,67,60,48
9482,55,44,47,65,50,52
9483,59,60,50,52,50,42
9484,50,57,53,63,49,57
9485,60,57,55,60,46,41
9486,50,52,58,65,53,57
9487,69,63,65,56,60,65
9488,57,56,66,71,71,51
9489,57,48,49,56,53,46
9490,59,42,68,53,64,63
9491,52,64,57,62,68,41
9492,69,56,49,56,50,42
9493,54,45,60,58,53,58
9494,55,44,62,55,54,58
9495,54,63,47,57,45,55
9496,61,53,54,57,48,60
9497,65,51,67,73,54,63
9498,57,51,57,60,68,55
9499,56,62,52,70,50,54
9500,67,38,50,73,53,43
9501,50,51,55,51,68,45
9502,53,53,56,47,54,42
9503,53,59,52,58,55,56
9504,68,71,68,75,50,59
9505,55,50,45,46,55,43
9506,57,38,49,72,47,47
9507,54,51,52,52,53,57
9508,60,46,60,61,51,52
9509,58,60,51,58,52,56
9510,52,44,49,53,52,53
9511,55,58,46,64,44,44
9512,52,53,62,56,64,52
9513,56,69,46,64,43,44
9514,69,76,71,62,44,62
9515,53,56,49,61,55,43
9516,44,54,49,58,50,54
9517,60,45,52,59,50,53
9518,58,63,64,65,49,61
9519,68,49,53,52,47,49
9520,56,56,52,55,45,51
9521,46,45,59,60,48,45
9522,56,57,57,60,57,45
9523,57,48,55,59,50,59
9524,57,52,57,52,49,70
9525,53,44,65,66,51,50
9526,60,62,53,54,47,54
9527,61,64,56,62,57,60
9528,69,48,54,45,45,41
9529,53,58,49,56,53,47
9530,56,52,69,63,50,77
9531,52,58,54,67,51,46
9532,69,63,65,60,52,58
9533,66,58,65,63,52,79
9534,59,59,46,64,46,42
9535,52,59,59,64,52,47
9536,53,50,57,61,50,45
9537,66,53,50,52,50,63
9538,54,62,52,60,52,43
9539,48,53,68,64,52,59
9540,51,60,61,63,51,61
9541,56,47,59,57,61,61
9542,53,63,66,55,56,57
9543,63,42,50,66,49,41
9544,54,66,49,65,44,44
9545,42,61,55,64,49,58
9546,53,42,46,63,53,46
9547,50,50,61,66,46,64
9548,54,69,52,62,50,60
9549,58,73,49,51,52,50
9550,47,71,52,53,50,54
9551,62,49,65,63,71,58
9552,60,46,54,63,67,60
9553,57,74,65,60,72,61
9554,58,48,50,58,67,49
9555,57,49,49,73,46,50
9556,56,69,60,61,60,60
9557,62,52,46,60,60,54
9558,55,64,65,57,53,59
9559,55,52,46,53,70,41
9560,50,46,55,59,47,46
9561,51,54,49,58,53,48
9562,57,52,52,65,60,44
9563,59,55,54,63,69,46
9564,56,53,54,66,59,57
9565,50,71,51,59,50,51
9566,52,55,63,52,65,62
9567,63,56,49,57,67,49
9568,60,52,54,61,47,44
9569,49,58,51,52,53,54
9570,63,57,49,58,43,54
9571,53,49,58,62,50,47
9572,44,68,55,60,48,46
9573,56,42,45,61,67,46
9574,58,72,60,62,53,60
9575,61,54,54,55,47,49
9576,51,48,70,73,54,62
9577,52,49,56,57,53,50
9578,53,59,56,61,51,55
9579,68,53,77,57,55,74
9580,55,45,43,59,54,47
9581,56,49,55,56,64,43
9582,69,58,61,66,59,60
9583,65,62,70,65,59,62
9584,59,52,57,56,46,53
9585,54,65,56,57,50,46
9586,46,52,47,60,45,60
9587,60,48,51,68,50,39
9588,58,73,62,57,44,62
9589,51,61,51,67,62,45
9590,67,43,50,68,57,42
9591,62,61,49,52,53,43
9592,59,54,53,58,57,41
9593,65,46,64,66,69,39
9594,62,47,47,65,47,42
9595,60,66,54,59,48,44
9596,61,44,51,54,46,54
9597,66,50,64,52,50,58
9598,55,58,56,59,56,60
9599,50,54,78,61,62,58
9600,46,59,52,69,50,52
9601,55,51,57,46,49,43
9602,58,57,54,70,54,59
9603,57,59,59,62,47,59
9604,57,49,58,57,62,60
9605,45,71,43,59,60,49
9606,55,41,49,67,48,42
9607,64,69,55,62,46,58
9608,59,71,50,60,45,56
9609,53,59,53,49,57,59
9610,48,69,46,49,55,46
9611,54,44,50,56,47,48
9612,54,65,52,48,48,55
9613,56,43,49,64,50,43
9614,72,50,52,50,57,43
9615,63,56,56,48,56,45
9616,54,65,61,54,56,51
9617,58,61,60,42,73,59
9618,53,67,61,63,58,42
9619,56,51,51,57,53,42
9620,57,63,56,67,65,58
9621,59,55,66,66,52,58
9622,70,71,55,50,50,43
9623,66,45,51,69,43,46
9624,47,52,52,50,50,61
9625,54,65,60,47,70,45
9626,57,43,67,76,61,60
9627,57,64,51,60,57,60
9628,53,46,55,53,59,50
9629,61,56,48,58,63,46
9630,63,55,56,50,57,57
9631,66,53,54,55,56,44
9632,70,57,54,57,47,63
9633,62,48,49,64,52,60
9634,61,60,63,61,51,62
9635,57,53,64,62,64,44
9636,58,53,67,60,59,61
9637,60,47,47,77,50,50
9638,71,44,49,61,60,42
9639,51,68,61,72,59,58
9640,46,67,46,58,50,43
9641,60,55,55,61,61,44
9642,43,74,74,45,78,84
9643,54,60,51,62,54,40
9644,55,53,52,80,46,46
9645,59,61,55,52,45,59
9646,56,56,71,68,59,58
9647,57,51,52,58,52,49
9648,55,54,58,72,47,41
9649,49,63,47,68,46,44
9650,53,55,52,69,57,57
9651,48,70,49,48,50,44
9652,57,54,50,71,50,57
9653,70,76,72,61,48,73
9654,48,66,58,64,56,46
9655,50,54,51,59,51,42
9656,55,53,58,42,53,59
9657,54,55,61,70,55,54
9658,61,59,51,52,51,57
9659,72,73,76,43,82,79
9660,44,52,61,63,63,65
9661,60,58,55,62,60,45
9662,59,45,48,53,57,56
9663,61,51,54,51,58,57
9664,62,64,63,49,59,48
9665,57,50,56,59,57,43
9666,43,74,59,58,80,82
9667,52,65,61,64,61,57
9668,66,57,49,58,46,44
9669,68,69,64,66,52,53
9670,55,75,44,63,51,40
9671,60,59,49,53,56,45
9672,67,45,49,48,50,53
9673,62,59,60,62,47,60
9674,58,52,62,59,52,50
9675,59,39,57,71,51,58
9676,61,60,54,50,47,59
9677,56,54,61,53,60,55
9678,53,53,46,54,54,56
9679,47,61,52,50,60,47
9680,49,53,70,64,49,64
9681,60,61,58,69,50,57
9682,62,64,53,65,46,44
9683,60,68,58,63,54,44
9684,50,57,58,54,57,63
9685,72,64,49,66,59,45
9686,61,59,58,52,48,59
9687,61,44,52,59,52,63
9688,67,51,51,54,46,45
9689,55,59,51,53,50,57
9690,61,52,54,52,51,63
9691,59,60,54,56,45,54
9692,60,61,46,69,45,40
9693,55,56,54,61,52,63
9694,61,59,67,58,69,49
9695,56,60,45,56,52,43
9696,58,53,62,58,48,62
9697,56,58,66,61,61,77
9698,40,42,56,57,62,40
9699,60,45,46,61,52,58
9700,57,58,64,57,67,45
9701,55,59,70,60,65,73
9702,57,50,60,63,48,54
9703,71,51,62,59,59,63
9704,63,49,52,57,63,45
9705,60,51,58,51,59,52
9706,54,56,55,57,64,55
9707,56,61,51,54,64,53
9708,59,46,49,54,59,58
9709,62,49,55,60,53,65
9710,57,61,53,57,50,49
9711,58,51,55,57,49,60
9712,65,42,52,58,46,41
9713,50,50,52,52,64,46
9714,52,67,47,68,46,41
9715,55,58,71,55,62,72
9716,54,65,47,51,57,43
9717,67,58,59,56,61,58
9718,66,68,70,66,56,72
9719,55,62,69,54,63,58
9720,65,47,50,54,69,55
9721,56,64,46,59,48,47
9722,61,56,46,57,51,46
9723,55,71,53,55,48,56
9724,64,50,62,73,55,60
9725,68,50,48,65,59,41
9726,60,52,50,54,49,54
9727,64,62,43,55,48,44
9728,57,49,59,82,48,60
9729,59,45,65,61,60,66
9730,56,62,46,65,49,40
9731,45,60,51,55,70,44
9732,52,57,66,64,65,77
9733,68,72,70,65,74,81
9734,51,51,54,67,51,50
9735,55,44,56,59,49,60
9736,70,57,64,54,62,45
9737,52,65,49,62,66,44
9738,68,52,50,63,54,60
9739,53,59,61,63,57,60
9740,55,69,55,53,62,40
9741,60,61,47,53,46,41
9742,45,57,49,56,62,61
9743,59,51,70,61,46,73
9744,56,67,66,77,60,61
9745,61,56,59,59,48,58
9746,59,47,51,46,65,50
9747,43,58,57,61,50,50
9748,61,44,45,56,57,42
9749,58,48,50,55,56,37
9750,62,43,46,52,47,64
9751,63,41,51,69,61,46
9752,52,53,45,67,55,43
9753,52,54,59,57,50,59
9754,54,47,55,49,49,54
9755,50,70,50,63,59,47
9756,75,58,66,62,59,50
9757,67,52,60,71,60,41
9758,74,57,54,60,59,58
9759,57,41,55,61,66,43
9760,55,70,58,58,62,60
9761,64,42,57,56,59,65
9762,57,57,56,61,48,56
9763,60,45,64,58,48,64
9764,48,67,52,65,59,58
9765,60,59,50,63,46,47
9766,44,73,54,69,50,40
9767,55,52,52,60,52,43
9768,57,48,63,56,51,63
9769,54,65,63,55,51,50
9770,65,61,59,61,62,52
9771,43,59,51,70,54,55
9772,55,37,58,60,54,49
9773,55,56,61,57,69,45
9774,62,47,44,65,46,45
9775,64,56,65,59,66,58
9776,56,54,66,67,66,62
9777,55,50,64,63,63,64
9778,59,51,55,61,49,48
9779,50,49,51,60,44,67
9780,56,58,59,53,53,62
9781,52,63,59,58,73,56
9782,53,55,50,60,45,40
9783,53,56,51,60,49,43
9784,58,64,68,58,50,56
9785,60,51,55,59,56,51
9786,56,47,56,58,49,60
9787,53,61,63,70,63,65
9788,63,71,67,56,53,60
9789,51,52,51,65,49,57
9790,56,58,53,63,45,48
9791,72,57,52,59,42,41
9792,56,44,57,67,46,62
9793,52,59,58,62,51,63
9794,52,52,55,61,54,59
9795,44,69,50,65,50,54
9796,65,62,59,70,48,45
9797,53,64,54,51,70,40
9798,72,57,43,52,54,42
9799,51,77,64,72,65,60
9800,48,57,47,48,51,56
9801,51,75,52,54,65,45
9802,65,51,48,47,48,54
9803,57,48,48,60,61,38
9804,60,40,51,64,52,54
9805,58,62,50,61,47,47
9806,54,43,44,45,61,46
9807,52,61,61,71,48,61
9808,63,65,64,53,44,59
9809,58,47,64,74,46,61
9810,56,55,55,65,50,46
9811,51,60,43,59,56,63
9812,60,43,45,56,50,44
9813,70,63,49,55,59,57
9814,53,69,45,59,52,44
9815,51,46,56,66,69,61
9816,51,66,58,53,56,56
9817,66,45,44,53,52,40
9818,57,65,56,60,49,43
9819,60,46,53,49,52,57
9820,70,44,58,61,53,45
9821,48,51,48,56,52,49
9822,63,47,46,58,63,37
9823,53,60,49,72,48,61
9824,55,42,52,55,49,60
9825,75,47,50,63,49,62
9826,49,62,54,63,46,57
9827,56,45,52,56,61,55
9828,44,47,48,60,53,43
9829,53,55,60,60,63,54
9830,59,49,57,63,62,68
9831,60,55,61,61,57,55
9832,50,53,52,57,51,41
9833,53,61,53,52,49,49
9834,52,56,54,45,57,65
9835,50,56,59,62,51,63
9836,53,55,53,57,53,55
9837,55,69,46,59,47,42
9838,54,50,67,53,69,74
9839,50,67,67,67,49,59
9840,59,68,47,62,55,45
9841,68,59,56,54,49,62
9842,54,66,50,63,57,40
9843,66,60,62,58,65,43
9844,54,55,55,65,51,60
9845,51,57,45,45,49,48
9846,49,79,65,48,41,63
9847,55,62,67,51,49,81
9848,71,47,50,53,49,45
9849,52,62,46,67,65,43
9850,56,62,54,62,51,58
9851,62,58,51,57,46,46
9852,56,42,47,58,62,45
9853,65,66,61,71,52,63
9854,59,64,47,51,50,46
9855,58,60,68,53,66,59
9856,56,52,60,56,55,60
9857,52,56,60,61,65,59
9858,48,53,49,58,60,44
9859,58,57,57,54,65,44
9860,57,48,50,63,49,56
9861,47,61,47,54,51,51
9862,51,56,61,69,49,53
9863,60,50,45,51,73,44
9864,51,45,41,58,45,47
9865,54,56,55,70,52,65
9866,54,61,73,59,72,61
9867,63,67,46,66,55,42
9868,61,51,59,70,49,51
